timestamp,elapsed_time,cpu_percent,gpu_percent,memory_mb,memory_percent,memory_available_mb,gpu_freq_mhz,ollama_cpu_percent,ollama_memory_mb,model,prompt_id
2025-06-08T15:35:14.159460,0.02488,0.0,0.0,58891.4375,48.7,67239.625,0,0.0,142.84375,deepseek-r1:7b,-1
2025-06-08T15:35:14.264568,0.129988,15.4,0.0,58917.859375,48.7,67210.6875,0,8.4,144.0,deepseek-r1:7b,-1
2025-06-08T15:35:14.369742,0.235162,17.9,0.0,58917.859375,48.7,67210.6875,0,1.5,144.046875,deepseek-r1:7b,-1
2025-06-08T15:35:14.473212,0.338632,12.3,0.0,58917.859375,48.7,67210.6875,0,3.8,145.140625,deepseek-r1:7b,-1
2025-06-08T15:35:14.578537,0.443957,16.2,0.0,58917.859375,48.7,67210.6875,0,0.5,145.171875,deepseek-r1:7b,-1
2025-06-08T15:35:14.683179,0.548599,14.0,0.0,58917.859375,48.7,67210.6875,0,0.2,145.171875,deepseek-r1:7b,-1
2025-06-08T15:35:14.788531,0.653951,16.0,0.0,58917.859375,48.7,67210.6875,0,1.9,145.265625,deepseek-r1:7b,-1
2025-06-08T15:35:14.890124,0.755544,12.3,0.0,58917.859375,48.7,67210.6875,0,0.4,145.28125,deepseek-r1:7b,-1
2025-06-08T15:35:14.992876,0.858296,0.0,0.0,58917.859375,48.7,67210.6875,0,0.0,145.28125,deepseek-r1:7b,-1
2025-06-08T15:35:15.098063,0.963483,0.0,0.0,58917.859375,48.7,67210.6875,0,0.0,145.28125,deepseek-r1:7b,-1
2025-06-08T15:35:15.203524,1.068944,11.8,0.0,60192.296875,49.7,65939.90625,0,0.0,145.28125,deepseek-r1:7b,-1
2025-06-08T15:35:15.308973,1.174393,11.7,0.0,60192.28125,49.7,65940.1875,0,0.0,145.28125,deepseek-r1:7b,-1
2025-06-08T15:35:15.414344,1.279764,18.0,0.0,60201.25,49.7,65926.71875,0,0.0,145.28125,deepseek-r1:7b,-1
2025-06-08T15:35:15.519574,1.384994,13.1,0.0,60201.265625,49.7,65926.71875,0,0.0,145.28125,deepseek-r1:7b,-1
2025-06-08T15:35:15.621967,1.487387,9.3,0.0,60201.265625,49.7,65926.71875,0,0.0,145.28125,deepseek-r1:7b,-1
2025-06-08T15:35:15.727363,1.592783,9.6,0.0,60201.265625,49.7,65926.71875,0,0.0,145.28125,deepseek-r1:7b,-1
2025-06-08T15:35:15.830228,1.695648,0.0,0.0,60201.265625,49.7,65926.71875,0,0.0,145.28125,deepseek-r1:7b,-1
2025-06-08T15:35:15.933373,1.798793,0.0,0.0,60201.265625,49.7,65926.71875,0,0.0,145.28125,deepseek-r1:7b,-1
2025-06-08T15:35:16.035686,1.901106,0.0,0.0,60201.265625,49.7,65926.71875,0,0.0,145.28125,deepseek-r1:7b,-1
2025-06-08T15:35:16.137471,2.002891,0.0,0.0,60201.265625,49.7,65926.71875,0,0.0,145.28125,deepseek-r1:7b,-1
2025-06-08T15:35:16.240571,2.105991,12.5,0.0,60207.84375,49.7,65915.3125,0,0.0,145.28125,deepseek-r1:7b,-1
2025-06-08T15:35:16.345397,2.210817,12.4,0.0,60207.859375,49.7,65911.78125,0,0.0,145.28125,deepseek-r1:7b,-1
2025-06-08T15:35:16.445940,2.31136,11.2,0.0,60207.84375,49.7,65912.375,0,0.0,145.28125,deepseek-r1:7b,-1
2025-06-08T15:35:16.547099,2.412519,11.2,0.0,60207.84375,49.7,65912.375,0,0.0,145.28125,deepseek-r1:7b,-1
2025-06-08T15:35:16.652644,2.518064,10.2,0.0,60207.84375,49.7,65912.375,0,0.0,145.28125,deepseek-r1:7b,-1
2025-06-08T15:35:16.757983,2.623403,12.5,0.0,60207.84375,49.7,65912.375,0,0.0,145.28125,deepseek-r1:7b,-1
2025-06-08T15:35:16.863456,2.728876,9.9,0.0,60207.84375,49.7,65912.375,0,0.1,145.234375,deepseek-r1:7b,-1
2025-06-08T15:35:16.964418,2.829838,0.0,0.0,60207.84375,49.7,65912.375,0,0.0,145.234375,deepseek-r1:7b,-1
2025-06-08T15:35:17.069771,2.935191,0.0,0.0,60207.84375,49.7,65912.375,0,0.0,145.234375,deepseek-r1:7b,-1
2025-06-08T15:35:17.174990,3.04041,0.0,0.0,60207.84375,49.7,65912.375,0,0.0,145.234375,deepseek-r1:7b,-1
2025-06-08T15:35:17.280170,3.14559,10.6,0.0,60206.296875,49.7,65919.546875,0,0.0,145.234375,deepseek-r1:7b,-1
2025-06-08T15:35:17.385629,3.251049,11.1,0.0,60206.28125,49.7,65919.953125,0,0.0,145.234375,deepseek-r1:7b,-1
