timestamp,elapsed_time,cpu_percent,gpu_percent,memory_mb,memory_percent,memory_available_mb,gpu_freq_mhz,ollama_cpu_percent,ollama_memory_mb,model,prompt_id
2025-06-08T10:20:53.914927,0.017039,10.6,0.0,61205.75,50.6,64751.59375,0,0.2,154.21875,mistral:7b,-1
2025-06-08T10:20:54.020064,0.122176,17.2,0.0,61205.75,50.6,64751.59375,0,4.7,154.453125,mistral:7b,-1
2025-06-08T10:20:54.125506,0.227618,14.8,0.0,61205.75,50.6,64751.59375,0,1.4,154.53125,mistral:7b,-1
2025-06-08T10:20:54.227438,0.32955,14.0,0.0,61205.75,50.6,64751.59375,0,0.3,154.53125,mistral:7b,-1
2025-06-08T10:20:54.329337,0.431449,0.0,0.0,61205.75,50.6,64751.59375,0,0.0,154.53125,mistral:7b,-1
2025-06-08T10:20:54.429962,0.532074,0.0,0.0,61205.75,50.6,64751.59375,0,0.0,154.53125,mistral:7b,-1
2025-06-08T10:20:54.534008,0.63612,11.1,0.0,59913.34375,49.6,66038.859375,0,0.0,154.53125,mistral:7b,-1
2025-06-08T10:20:54.639147,0.741259,11.3,0.0,59916.828125,49.6,66031.1875,0,0.0,154.53125,mistral:7b,-1
2025-06-08T10:20:54.742145,0.844257,15.2,0.0,61004.65625,50.5,64944.09375,0,2.6,154.6875,mistral:7b,-1
2025-06-08T10:20:54.847586,0.949698,8.9,0.0,61004.65625,50.5,64944.09375,0,0.0,154.6875,mistral:7b,-1
2025-06-08T10:20:54.952391,1.054503,7.7,0.0,61004.65625,50.5,64944.09375,0,0.0,154.6875,mistral:7b,-1
2025-06-08T10:20:55.052915,1.155027,0.0,0.0,61004.65625,50.5,64944.09375,0,1.2,154.6875,mistral:7b,-1
2025-06-08T10:20:55.158100,1.260212,0.0,0.0,61004.65625,50.5,64944.09375,0,0.0,154.6875,mistral:7b,-1
2025-06-08T10:20:55.263399,1.365511,0.0,0.0,61004.65625,50.5,64944.09375,0,0.0,154.6875,mistral:7b,-1
2025-06-08T10:20:55.364168,1.46628,0.0,0.0,61004.65625,50.5,64944.09375,0,0.0,154.6875,mistral:7b,-1
2025-06-08T10:20:57.517521,0.044875,11.3,0.0,62770.15625,51.8,63180.640625,0,0.0,154.703125,mistral:7b,-1
2025-06-08T10:20:57.622671,0.150025,15.1,0.0,62464.421875,51.6,63488.265625,0,0.0,154.703125,mistral:7b,-1
2025-06-08T10:20:57.728120,0.255474,14.6,0.0,62464.421875,51.6,63488.265625,0,0.0,154.703125,mistral:7b,-1
2025-06-08T10:20:57.829504,0.356858,10.0,0.0,62464.421875,51.6,63488.265625,0,0.0,154.703125,mistral:7b,-1
2025-06-08T10:20:57.934859,0.462213,8.3,0.0,62464.421875,51.6,63488.265625,0,0.0,154.703125,mistral:7b,-1
