timestamp,elapsed_time,cpu_percent,gpu_percent,memory_mb,memory_percent,memory_available_mb,gpu_freq_mhz,ollama_cpu_percent,ollama_memory_mb,model,prompt_id
2025-06-08T10:19:11.474140,0.024913,0.0,0.0,60145.0625,49.8,65810.0625,0,0.0,155.0625,deepseek-r1:7b,-1
2025-06-08T10:19:11.575863,0.126636,0.0,0.0,60145.0625,49.8,65810.0625,0,1.4,155.109375,deepseek-r1:7b,-1
2025-06-08T10:19:11.681119,0.231892,0.0,0.0,60145.0625,49.8,65810.0625,0,2.4,154.28125,deepseek-r1:7b,-1
2025-06-08T10:19:11.784633,0.335406,0.0,0.0,60145.0625,49.8,65810.0625,0,0.4,154.3125,deepseek-r1:7b,-1
2025-06-08T10:19:11.890059,0.440832,0.0,0.0,60145.0625,49.8,65810.0625,0,0.9,154.375,deepseek-r1:7b,-1
2025-06-08T10:19:11.995473,0.546246,0.0,0.0,60145.0625,49.8,65810.0625,0,0.2,154.390625,deepseek-r1:7b,-1
2025-06-08T10:19:12.100872,0.651645,0.0,0.0,60145.0625,49.8,65810.0625,0,3.4,154.5,deepseek-r1:7b,-1
2025-06-08T10:19:12.205987,0.75676,0.0,0.0,60145.0625,49.8,65810.0625,0,0.5,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:12.309462,0.860235,0.0,0.0,60145.0625,49.8,65810.0625,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:12.410957,0.96173,0.0,0.0,60145.0625,49.8,65810.0625,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:12.515728,1.066501,18.4,0.0,61311.359375,50.7,64634.71875,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:12.621138,1.171911,13.6,0.0,61311.359375,50.7,64634.71875,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:12.726402,1.277175,10.8,0.0,61311.359375,50.7,64634.71875,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:12.830017,1.38079,10.9,0.0,61311.359375,50.7,64634.71875,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:12.930897,1.48167,11.6,0.0,61311.359375,50.7,64634.71875,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:13.036355,1.587128,10.9,0.0,61311.359375,50.7,64634.71875,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:13.137676,1.688449,10.6,0.0,61311.359375,50.7,64634.71875,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:13.242180,1.792953,10.6,0.0,61311.359375,50.7,64634.71875,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:13.342868,1.893641,0.0,0.0,61311.359375,50.7,64634.71875,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:13.448191,1.998964,0.0,0.0,61311.359375,50.7,64634.71875,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:13.549965,2.100738,10.4,0.0,61311.984375,50.7,64637.0625,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:13.654994,2.205767,8.3,0.0,61312.0625,50.7,64637.53125,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:13.760383,2.311156,10.8,0.0,61312.0625,50.7,64637.53125,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:13.865764,2.416537,9.4,0.0,61312.0625,50.7,64637.53125,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:13.971231,2.522004,8.4,0.0,61312.0625,50.7,64637.53125,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:14.076632,2.627405,7.7,0.0,61312.0625,50.7,64637.53125,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:14.179462,2.730235,8.5,0.0,61312.0625,50.7,64637.53125,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:14.284320,2.835093,0.0,0.0,61312.0625,50.7,64637.53125,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:14.386608,2.937381,0.0,0.0,61312.0625,50.7,64637.53125,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:14.491964,3.042737,0.0,0.0,61312.0625,50.7,64637.53125,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:14.595993,3.146766,15.7,0.0,61331.984375,50.7,64617.328125,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:14.699073,3.249846,23.1,0.0,61331.984375,50.7,64617.328125,0,0.0,154.515625,deepseek-r1:7b,-1
2025-06-08T10:19:14.800696,3.351469,0.0,0.0,61331.984375,50.7,64617.328125,0,0.0,154.484375,deepseek-r1:7b,-1
2025-06-08T10:19:14.905851,3.456624,0.0,0.0,61331.984375,50.7,64617.328125,0,0.0,154.484375,deepseek-r1:7b,-1
2025-06-08T10:19:15.010994,3.561767,0.0,0.0,61331.984375,50.7,64617.328125,0,0.0,154.484375,deepseek-r1:7b,-1
2025-06-08T10:19:15.115804,3.666577,0.0,0.0,61331.984375,50.7,64617.328125,0,0.0,154.484375,deepseek-r1:7b,-1
2025-06-08T10:19:15.220981,3.771754,0.0,0.0,61331.984375,50.7,64617.328125,0,0.1,154.328125,deepseek-r1:7b,-1
2025-06-08T10:19:15.324164,3.874937,0.0,0.0,61331.984375,50.7,64617.328125,0,0.0,154.328125,deepseek-r1:7b,-1
2025-06-08T10:19:15.429367,3.98014,0.0,0.0,61331.984375,50.7,64617.328125,0,0.0,154.328125,deepseek-r1:7b,-1
2025-06-08T10:19:15.532694,4.083467,0.0,0.0,61331.984375,50.7,64617.328125,0,0.0,154.328125,deepseek-r1:7b,-1
2025-06-08T10:19:15.634686,4.185459,19.1,0.0,61394.46875,50.7,64558.8125,0,0.0,154.328125,deepseek-r1:7b,-1
2025-06-08T10:19:15.736650,4.287423,15.9,0.0,61393.09375,50.7,64556.8125,0,0.1,154.1875,deepseek-r1:7b,-1
2025-06-08T10:19:15.839485,4.390258,17.5,0.0,61394.71875,50.7,64556.0625,0,0.0,154.1875,deepseek-r1:7b,-1
2025-06-08T10:19:15.944706,4.495479,14.2,0.0,61394.71875,50.7,64556.0625,0,0.0,154.1875,deepseek-r1:7b,-1
2025-06-08T10:19:16.046086,4.596859,17.9,0.0,61394.71875,50.7,64556.0625,0,0.0,154.1875,deepseek-r1:7b,-1
2025-06-08T10:19:16.150711,4.701484,8.5,0.0,61394.71875,50.7,64556.0625,0,0.0,154.1875,deepseek-r1:7b,-1
2025-06-08T10:19:16.256081,4.806854,0.0,0.0,61394.71875,50.7,64556.0625,0,0.0,154.140625,deepseek-r1:7b,-1
2025-06-08T10:19:16.359325,4.910098,0.0,0.0,61394.71875,50.7,64556.0625,0,0.0,154.140625,deepseek-r1:7b,-1
2025-06-08T10:19:16.459625,5.010398,0.0,0.0,61394.71875,50.7,64556.0625,0,0.0,154.140625,deepseek-r1:7b,-1
2025-06-08T10:19:16.566287,5.11706,0.0,0.0,61394.71875,50.7,64556.0625,0,0.0,154.140625,deepseek-r1:7b,-1
2025-06-08T10:19:16.668142,5.218915,14.8,0.0,61439.53125,50.8,64512.078125,0,0.0,154.140625,deepseek-r1:7b,-1
2025-06-08T10:19:16.773289,5.324062,9.4,0.0,61439.59375,50.8,64512.6875,0,0.0,154.140625,deepseek-r1:7b,-1
2025-06-08T10:19:16.874854,5.425627,11.8,0.0,61439.59375,50.8,64512.6875,0,0.0,154.140625,deepseek-r1:7b,-1
2025-06-08T10:19:16.978874,5.529647,0.0,0.0,61439.59375,50.8,64512.6875,0,0.0,154.140625,deepseek-r1:7b,-1
2025-06-08T10:19:17.084033,5.634806,0.0,0.0,61439.59375,50.8,64512.6875,0,0.0,154.140625,deepseek-r1:7b,-1
2025-06-08T10:19:17.186817,5.73759,0.0,0.0,61439.59375,50.8,64512.6875,0,0.0,154.140625,deepseek-r1:7b,-1
2025-06-08T10:19:17.291941,5.842714,0.0,0.0,61439.59375,50.8,64512.6875,0,0.0,154.140625,deepseek-r1:7b,-1
2025-06-08T10:19:17.397072,5.947845,0.0,0.0,61439.59375,50.8,64512.6875,0,0.0,154.140625,deepseek-r1:7b,-1
2025-06-08T10:19:17.498835,6.049608,0.0,0.0,61439.59375,50.8,64512.6875,0,0.0,154.140625,deepseek-r1:7b,-1
2025-06-08T10:19:17.600118,6.150891,0.0,0.0,61439.59375,50.8,64512.6875,0,0.0,154.140625,deepseek-r1:7b,-1
2025-06-08T10:19:17.701255,6.252028,21.1,0.0,61439.34375,50.8,64517.6875,0,0.0,154.140625,deepseek-r1:7b,-1
2025-06-08T10:19:17.803884,6.354657,13.2,0.0,61439.34375,50.8,64521.296875,0,0.0,154.140625,deepseek-r1:7b,-1
